iterations,pi_aprox,difference
4883,3.116117238998,0.025475
4884,3.135954141617,0.005639
4885,3.131217956543,0.010375
4886,3.146950483322,-0.005358
4887,3.156946897507,-0.015354
4888,3.131751298904,0.009841
4889,3.129474401474,0.012118
4890,3.135378360748,0.006214
4891,3.150275945663,-0.008683
4892,3.125919818878,0.015673
4893,3.131820917130,0.009772
4894,3.173681974411,-0.032089
4895,3.195096969604,-0.053504
4896,3.133169889450,0.008423
4897,3.139064788818,0.002528
4898,3.114740610123,0.026852
4899,3.133700847626,0.007892
4900,3.149387836456,-0.007795
4901,3.176494598389,-0.034902
4902,3.157078742981,-0.015486
4903,3.152355670929,-0.010763
4904,3.118270874023,0.023322
4905,3.176350593567,-0.034758
4906,3.121076345444,0.020516
4907,3.153046607971,-0.011454
4908,3.128769397736,0.012823
4909,3.150132417679,-0.008540
4910,3.143788099289,-0.002195
4911,3.114640712738,0.026952
4912,3.104234457016,0.037358
4913,3.118257761002,0.023335
4914,3.157509088516,-0.015916
4915,3.154425144196,-0.012832
4916,3.129373550415,0.012219
4917,3.158836603165,-0.017244
4918,3.132167577744,0.009425
4919,3.114454269409,0.027138
4920,3.152845621109,-0.011253
4921,3.162771701813,-0.021179
4922,3.162941932678,-0.021349
4923,3.113548755646,0.028044
4924,3.151096582413,-0.009504
4925,3.144771575928,-0.003179
4926,3.161185503006,-0.019593
4927,3.167850732803,-0.026258
4928,3.165584325790,-0.023992
4929,3.164130687714,-0.022538
4930,3.149695634842,-0.008103
4931,3.130399465561,0.011193
4932,3.177615642548,-0.036023
4933,3.127508640289,0.014084
4934,3.127685546875,0.013907
4935,3.152178287506,-0.010586
4936,3.153160572052,-0.011568
4937,3.184930086136,-0.043337
4938,3.147833108902,-0.006240
4939,3.158534049988,-0.016941
4940,3.148178100586,-0.006585
4941,3.122444868088,0.019148
4942,3.142857074738,-0.001264
4943,3.132510662079,0.009082
4944,3.106796026230,0.034797
4945,3.127199172974,0.014393
4946,3.140315294266,0.001277
4947,3.146149158478,-0.004557
4948,3.165723562241,-0.024131
4949,3.128712892532,0.012880
4950,3.128888845444,0.012704
4951,3.146838903427,-0.005246
4952,3.128432989120,0.013160
4953,3.105996370316,0.035596
4954,3.161082029343,-0.019489
4955,3.203228950500,-0.061636
4956,3.114608526230,0.026984
4957,3.180956125259,-0.039363
4958,3.141589403152,0.000003
4959,3.150635242462,-0.009043
4960,3.138709783554,0.002883
4961,3.175166368484,-0.033574
4962,3.134220123291,0.007373
4963,3.162603378296,-0.021011
4964,3.136180400848,0.005412
4965,3.148439168930,-0.006847
4966,3.159081697464,-0.017489
4967,3.156835079193,-0.015242
4968,3.144927501678,-0.003335
4969,3.134634733200,0.006958
4970,3.137223243713,0.004369
4971,3.147053003311,-0.005460
4972,3.181818246841,-0.040226
4973,3.144178628922,-0.002586
4974,3.142742156982,-0.001150
4975,3.142914533615,-0.001322
4976,3.155948638916,-0.014356
4977,3.164155006409,-0.022562
4978,3.155484199524,-0.013892
4979,3.152440309525,-0.010848
4980,3.095582246780,0.046010
4981,3.120658397675,0.020934
4982,3.142513036728,-0.000920
4983,3.173991680145,-0.032399
4984,3.188603639603,-0.047011
4985,3.151855468750,-0.010263
4986,3.127958297729,0.013634
4987,3.140164375305,0.001428
4988,3.159583091736,-0.017990
4989,3.153337240219,-0.011745
4990,3.148697376251,-0.007105
4991,3.160889625549,-0.019297
4992,3.140224456787,0.001368
4993,3.129981994629,0.011611
4994,3.099719762802,0.041873
4995,3.123924016953,0.017669
4996,3.144115209579,-0.002523
4997,3.125875473022,0.015717
4998,3.118847608566,0.022745
4999,3.142228364944,-0.000636
5000,3.155999898911,-0.014407
5001,3.143371343613,-0.001779
5002,3.141943216324,-0.000351
5003,3.121327161789,0.020265
5004,3.133493185043,0.008099
5005,3.131268739700,0.010324
5006,3.129844188690,0.011748
5007,3.165967702866,-0.024375
5008,3.166932821274,-0.025340
5009,3.129566669464,0.012026
5010,3.164071798325,-0.022479
5011,3.137896537781,0.003696
5012,3.103750944138,0.037842
5013,3.159784555435,-0.018192
5014,3.106501817703,0.035091
5015,3.119441747665,0.022151
5016,3.157894849777,-0.016302
5017,3.175602912903,-0.034010
5018,3.080111503601,0.061481
5019,3.154413223267,-0.012821
5020,3.197609663010,-0.056017
5021,3.152360200882,-0.010768
5022,3.153325319290,-0.011733
5023,3.114473342896,0.027119
5024,3.097929954529,0.043663
5025,3.110049724579,0.031543
5026,3.170712232590,-0.029120
5027,3.142231941223,-0.000639
5028,3.142402648926,-0.000810
5029,3.158480882645,-0.016888
5030,3.146719694138,-0.005127
5031,3.141323804855,0.000269
5032,3.139109611511,0.002483
5033,3.156765460968,-0.015173
5034,3.149781465530,-0.008189
5035,3.133267164230,0.008325
5036,3.102462291718,0.039130
5037,3.156640768051,-0.015048
5038,3.151250600815,-0.009658
5039,3.110934734344,0.030658
5040,3.135714292526,0.005878
5041,3.100971937180,0.040621
5042,3.143197059631,-0.001604
5043,3.179853200912,-0.038261
5044,3.152260065079,-0.010667
5045,3.119127750397,0.022465
5046,3.143876314163,-0.002284
5047,3.140875816345,0.000717
5048,3.169572114944,-0.027979
5049,3.117449045181,0.024144
5050,3.170693159103,-0.029101
5051,3.128093481064,0.013499
5052,3.155977725983,-0.014385
5053,3.093607664108,0.047985
5054,3.157103300095,-0.015511
5055,3.130366086960,0.011227
5056,3.132120370865,0.009472
5057,3.110935449600,0.030657
5058,3.140371799469,0.001221
5059,3.156354904175,-0.014762
5060,3.144664049149,-0.003071
5061,3.128235578537,0.013357
5062,3.156064748764,-0.014472
5063,3.144380807877,-0.002788
5064,3.106635093689,0.034958
5065,3.165251731873,-0.023659
5066,3.152783155441,-0.011191
5067,3.145056247711,-0.003464
5068,3.157063961029,-0.015471
5069,3.120141983032,0.021451
5070,3.091913223267,0.049679
5071,3.178071498871,-0.036479
5072,3.124605655670,0.016987
5073,3.122412681580,0.019180
5074,3.150177478790,-0.008585
5075,3.121970415115,0.019622
5076,3.139479875565,0.002113
5077,3.167224645615,-0.025632
5078,3.132729530334,0.008863
5079,3.125024557114,0.016568
5080,3.130708694458,0.010884
5081,3.136390447617,0.005202
5082,3.149153947830,-0.007561
5083,3.118630647659,0.022962
5084,3.099134445190,0.042458
5085,3.143362760544,-0.001770
5086,3.138812541962,0.002780
5087,3.171220779419,-0.029628
5088,3.170597553253,-0.029005
5089,3.141678094864,-0.000085
5090,3.138703346252,0.002889
5091,3.158514976501,-0.016922
5092,3.120188474655,0.021404
5093,3.155704021454,-0.014111
5094,3.173930168152,-0.032338
5095,3.159960746765,-0.018368
5096,3.105965375900,0.035627
5097,3.143025398254,-0.001433
5098,3.159670352936,-0.018078
5099,3.173955678940,-0.032363
5100,3.170980453491,-0.029388
5101,3.142913103104,-0.001320
5102,3.139161109924,0.002432
5103,3.164412975311,-0.022820
5104,3.132445096970,0.009148
5105,3.104407548904,0.037185
5106,3.167254209518,-0.025662
5107,3.134521245956,0.007071
5108,3.124510526657,0.017082
5109,3.112937927246,0.028655
5110,3.159295558929,-0.017703
5111,3.107806682587,0.033786
5112,3.128325462341,0.013267
5113,3.162918090820,-0.021325
5114,3.133359432220,0.008233
5115,3.091300010681,0.050293
5116,3.153244733810,-0.011652
5117,3.123705387115,0.017887
5118,3.130128860474,0.011464
5119,3.142801284790,-0.001209
5120,3.164062500000,-0.022470
5121,3.186877489090,-0.045285
5122,3.128465414047,0.013127
5123,3.141128301620,0.000464
5124,3.121779918671,0.019813
5125,3.140682935715,0.000910
5126,3.116660118103,0.024933
5127,3.164423704147,-0.022831
5128,3.145865917206,-0.004273
5129,3.156170845032,-0.014578
5130,3.129044771194,0.012548
5131,3.127655506134,0.013937
5132,3.156664133072,-0.015071
5133,3.129553794861,0.012039
5134,3.125048637390,0.016544
5135,3.165725469589,-0.024133
5136,3.180685281754,-0.039093
5137,3.145026206970,-0.003434
5138,3.157648801804,-0.016056
5139,3.124343156815,0.017249
5140,3.117509841919,0.024083
5141,3.160474538803,-0.018882
5142,3.151303052902,-0.009710
5143,3.129690885544,0.011902
5144,3.115085601807,0.026507
5145,3.158794879913,-0.017202
5146,3.110765695572,0.030827
5147,3.117155551910,0.024437
5148,3.136752128601,0.004841
5149,3.142357826233,-0.000765
5150,3.094368934631,0.047224
5151,3.155115604401,-0.013523
5152,3.189440965652,-0.047848
5153,3.156996011734,-0.015403
5154,3.147070169449,-0.005478
5155,3.152667284012,-0.011075
5156,3.163692712784,-0.022100
5157,3.137483119965,0.004110
5158,3.144629716873,-0.003037
5159,3.130839347839,0.010753
5160,3.155038833618,-0.013446
5161,3.160627841949,-0.019035
5162,3.151491641998,-0.009899
5163,3.151655912399,-0.010063
5164,3.144849061966,-0.003256
5165,3.100096702576,0.041496
5166,3.147502899170,-0.005910
5167,3.131410837173,0.010182
5168,3.105263233185,0.036329
5169,3.178177595139,-0.036585
5170,3.162088871002,-0.020496
5171,3.139044761658,0.002548
5172,3.149265289307,-0.007673
5173,3.140923976898,0.000669
5174,3.155005693436,-0.013413
5175,3.139710187912,0.001882
5176,3.140649080276,0.000944
5177,3.160903930664,-0.019311
5178,3.139436006546,0.002157
5179,3.128016948700,0.013576
5180,3.138996124268,0.002597
5181,3.162323951721,-0.020731
5182,3.096873760223,0.044719
5183,3.171908140182,-0.030315
5184,3.108024597168,0.033568
5185,3.157569885254,-0.015977
5186,3.122252225876,0.019340
5187,3.143242835999,-0.001650
5188,3.111025333405,0.030567
5189,3.094237804413,0.047355
5190,3.092100143433,0.049493
5191,3.173954963684,-0.032362
5192,3.134052276611,0.007540
5193,3.074908494949,0.066684
5194,3.155949115753,-0.014356
5195,3.129162549973,0.012430
5196,3.134719133377,0.006874
5197,3.157206058502,-0.015613
5198,3.149672985077,-0.008080
5199,3.126755237579,0.014837
5200,3.153076887131,-0.011484
5201,3.156316041946,-0.014723
5202,3.117262601852,0.024330
5203,3.158946752548,-0.017354
5204,3.139123678207,0.002469
5205,3.174639701843,-0.033047
5206,3.108720779419,0.032872
5207,3.138851642609,0.002741
5208,3.140552997589,0.001040
5209,3.137646436691,0.003946
5210,3.143954038620,-0.002361
5211,3.179428100586,-0.037835
5212,3.112816572189,0.028776
5213,3.135238885880,0.006354
5214,3.158419609070,-0.016827
5215,3.117161989212,0.024431
5216,3.104294538498,0.037298
5217,3.168870925903,-0.027278
5218,3.124568700790,0.017024
5219,3.152328014374,-0.010735
5220,3.157854318619,-0.016262
5221,3.122007369995,0.019585
5222,3.164304971695,-0.022712
5223,3.082519531250,0.059073
5224,3.166921854019,-0.025329
5225,3.131100416183,0.010492
5226,3.123612642288,0.017980
5227,3.128371953964,0.013221
5228,3.122417688370,0.019175
5229,3.113405942917,0.028187
5230,3.156405448914,-0.014813
5231,3.161154747009,-0.019562
5232,3.167431116104,-0.025838
5233,3.172176599503,-0.030584
5234,3.141765356064,-0.000173
5235,3.168672323227,-0.027080
5236,3.165775299072,-0.024183
5237,3.160588026047,-0.018995
5238,3.156166553497,-0.014574
5239,3.121206283569,0.020386
5240,3.148091554642,-0.006499
5241,3.132226705551,0.009366
5242,3.133918285370,0.007674
5243,3.172229528427,-0.030637
5244,3.116704702377,0.024888
5245,3.173307895660,-0.031715
5246,3.150590896606,-0.008998
5247,3.137793064117,0.003800
5248,3.159298896790,-0.017706
5249,3.166317462921,-0.024725
5250,3.119238138199,0.022355
5251,3.130070447922,0.011522
5252,3.133282661438,0.008310
5253,3.164667844772,-0.023075
5254,3.122192621231,0.019400
5255,3.155090332031,-0.013498
5256,3.154489994049,-0.012897
5257,3.112802028656,0.028791
5258,3.135792970657,0.005800
5259,3.139760494232,0.001832
5260,3.121673107147,0.019920
5261,3.130203485489,0.011389
5262,3.107563734055,0.034029
5263,3.148774385452,-0.007182
5264,3.202887535095,-0.061295
5265,3.162013292313,-0.020421
5266,3.159893751144,-0.018301
5267,3.173723220825,-0.032131
5268,3.160212516785,-0.018620
5269,3.129246473312,0.012346
5270,3.115749597549,0.025843
5271,3.136406660080,0.005186
5272,3.155538797379,-0.013946
5273,3.131424188614,0.010168
5274,3.154342174530,-0.012750
5275,3.130995273590,0.010597
5276,3.180439710617,-0.038847
5277,3.113890409470,0.027702
5278,3.128457784653,0.013135
5279,3.168781995773,-0.027189
5280,3.108333349228,0.033259
5281,3.164552211761,-0.022960
5282,3.138962507248,0.002630
5283,3.126254081726,0.015339
5284,3.165783405304,-0.024191
5285,3.112204313278,0.029388
5286,3.141127586365,0.000465
5287,3.149612188339,-0.008020
5288,3.144478082657,-0.002885
5289,3.111363172531,0.030229
5290,3.137240171432,0.004352
5291,3.135891199112,0.005701
5292,3.095993995667,0.045599
5293,3.133194684982,0.008398
5294,3.125802755356,0.015790
5295,3.116147279739,0.025445
5296,3.129153966904,0.012439
5297,3.133849382401,0.007743
5298,3.124952793121,0.016640
5299,3.140969991684,0.000623
5300,3.107924461365,0.033668
5301,3.168458700180,-0.026866
5302,3.151263713837,-0.009671
5303,3.152932405472,-0.011340
5304,3.184766292572,-0.043174
5305,3.118567466736,0.023025
5306,3.157934427261,-0.016342
5307,3.133974075317,0.007619
5308,3.145440816879,-0.003848
5309,3.147108793259,-0.005516
5310,3.150282382965,-0.008690
5311,3.133872985840,0.007720
5312,3.115210771561,0.026382
5313,3.179371356964,-0.037779
5314,3.182536602020,-0.040944
5315,3.155597448349,-0.014005
5316,3.155756235123,-0.014164
5317,3.139364242554,0.002228
5318,3.085370540619,0.056222
5319,3.153224229813,-0.011632
5320,3.152631521225,-0.011039
5321,3.180605173111,-0.039013
5322,3.128898859024,0.012694
5323,3.143340110779,-0.001747
5324,3.174304962158,-0.032712
5325,3.166197299957,-0.024605
5326,3.170859813690,-0.029267
5327,3.158250331879,-0.016658
5328,3.137387275696,0.004205
5329,3.162319421768,-0.020727
5330,3.121951103210,0.019642
5331,3.156630992889,-0.015038
5332,3.138784646988,0.002808
5333,3.127695560455,0.013897
5334,3.172103404999,-0.030511
5335,3.146016836166,-0.004424
5336,3.131933927536,0.009659
5337,3.147086381912,-0.005494
5338,3.147246122360,-0.005653
5339,3.116688489914,0.024904
5340,3.137078762054,0.004514
5341,3.158958911896,-0.017366
5342,3.159116506577,-0.017524
5343,3.127082109451,0.014511
5344,3.104790449142,0.036802
5345,3.162581920624,-0.020989
5346,3.135054349899,0.006538
5347,3.127735137939,0.013858
5348,3.161555767059,-0.019963
5349,3.131052494049,0.010540
5350,3.108785152435,0.032808
5351,3.141095161438,0.000497
5352,3.150224208832,-0.008632
5353,3.180272817612,-0.038680
5354,3.156518459320,-0.014926
5355,3.179831981659,-0.038239
5356,3.127707242966,0.013885
5357,3.133096933365,0.008496
5358,3.131765604019,0.009827
5359,3.119985103607,0.021608
5360,3.147761106491,-0.006168
5361,3.169557809830,-0.027965
5362,3.154793024063,-0.013200
5363,3.181055307388,-0.039463
5364,3.147650957108,-0.006058
5365,3.117241382599,0.024351
5366,3.131569147110,0.010024
5367,3.147382259369,-0.005790
5368,3.168405294418,-0.026813
5369,3.124604225159,0.016988
5370,3.142644405365,-0.001052
5371,3.117482662201,0.024110
5372,3.096798181534,0.044794
5373,3.152801036835,-0.011208
5374,3.123185634613,0.018407
5375,3.119627952576,0.021965
5376,3.147321462631,-0.005729
5377,3.144504308701,-0.002912
5378,3.146151065826,-0.004558
5379,3.144078731537,-0.002486
5380,3.107806682587,0.033786
5381,3.122096300125,0.019496
5382,3.154217720032,-0.012625
5383,3.156604051590,-0.015011
5384,3.142644882202,-0.001052
5385,3.146517992020,-0.004925
5386,3.142220497131,-0.000628
5387,3.114163637161,0.027429
5388,3.175946474075,-0.034354
5389,3.214696645737,-0.073104
5390,3.132467508316,0.009125
5391,3.106659173965,0.034933
5392,3.129822015762,0.011771
5393,3.171518564224,-0.029926
5394,3.108639240265,0.032953
5395,3.137720108032,0.003873
5396,3.164566278458,-0.022974
5397,3.184732198715,-0.043140
5398,3.181178331375,-0.039586
5399,3.172439336777,-0.030847
5400,3.157037019730,-0.015444
5401,3.167561531067,-0.025969
5402,3.168456077576,-0.026863
5403,3.161947011948,-0.020354
5404,3.170244216919,-0.028652
5405,3.111193418503,0.030399
5406,3.147613763809,-0.006021
5407,3.124098300934,0.017494
5408,3.119822502136,0.021770
5409,3.116287708282,0.025305
5410,3.136414051056,0.005179
5411,3.134356021881,0.007237
5412,3.158167123795,-0.016574
5413,3.133197784424,0.008395
5414,3.137790918350,0.003802
5415,3.140166282654,0.001426
5416,3.155096054077,-0.013503
5417,3.139745235443,0.001847
5418,3.155407905579,-0.013815
5419,3.086916446686,0.054676
5420,3.129889249802,0.011703
5421,3.130049705505,0.011543
5422,3.074142456055,0.067450
5423,3.162087440491,-0.020495
5424,3.165191650391,-0.023599
5425,3.112995386124,0.028597
5426,3.146332502365,-0.004740
5427,3.148700952530,-0.007108
5428,3.126750230789,0.014842
5429,3.146067380905,-0.004475
5430,3.149907827377,-0.008315
5431,3.183207511902,-0.041615
5432,3.138438940048,0.003154
5433,3.116510152817,0.025083
5434,3.174088954926,-0.032496
5435,3.158049583435,-0.016457
5436,3.103752851486,0.037840
5437,3.153945207596,-0.012353
5438,3.146009445190,-0.004417
5439,3.179260969162,-0.037668
5440,3.149264812469,-0.007672
5441,3.170005559921,-0.028413
5442,3.120911359787,0.020681
5443,3.117398500443,0.024194
5444,3.138868570328,0.002724
5445,3.146372795105,-0.004780
5446,3.159750223160,-0.018158
5447,3.117312192917,0.024280
5448,3.149779796600,-0.008187
5449,3.157276630402,-0.015684
5450,3.153027534485,-0.011435
5451,3.176664829254,-0.035072
5452,3.129127025604,0.012466
5453,3.130753755569,0.010839
5454,3.135313510895,0.006279
5455,3.137671947479,0.003921
5456,3.166422367096,-0.024830
5457,3.128458976746,0.013134
5458,3.133748531342,0.007844
5459,3.170544147491,-0.028951
5460,3.149450540543,-0.007858
5461,3.167185544968,-0.025593
5462,3.131453752518,0.010139
5463,3.137470245361,0.004122
5464,3.159590005875,-0.017997
5465,3.107044935226,0.034548
5466,3.137211799622,0.004381
5467,3.151271343231,-0.009679
5468,3.164593935013,-0.023001
5469,3.174986362457,-0.033394
5470,3.156124353409,-0.014532
5471,3.162858724594,-0.021266
5472,3.128654956818,0.012938
5473,3.125890731812,0.015702
5474,3.158202409744,-0.016610
5475,3.093333244324,0.048259
5476,3.122717380524,0.018875
5477,3.122877597809,0.018715
5478,3.143482923508,-0.001890
5479,3.138528823853,0.003064
5480,3.147445201874,-0.005853
5481,3.163656234741,-0.022064
5482,3.153593540192,-0.012001
5483,3.158125162125,-0.016533
5484,3.154631614685,-0.013039
5485,3.124886035919,0.016707
5486,3.165147542953,-0.023555
5487,3.128849983215,0.012743
5488,3.147959232330,-0.006367
5489,3.169247627258,-0.027655
5490,3.125683069229,0.015910
5491,3.128027677536,0.013565
5492,3.173342943192,-0.031750
5493,3.136355400085,0.005237
5494,3.179468393326,-0.037876
5495,3.133029937744,0.008563
5496,3.136826753616,0.004766
5497,3.110787630081,0.030805
5498,3.158239364624,-0.016647
5499,3.142389535904,-0.000797
5500,3.114909172058,0.026683
5501,3.149245500565,-0.007653
5502,3.165394306183,-0.023802
5503,3.153189182281,-0.011597
5504,3.146075487137,-0.004483
5505,3.132425069809,0.009168
5506,3.137667894363,0.003925
5507,3.119665861130,0.021927
5508,3.161220073700,-0.019627
5509,3.106189966202,0.035403
5510,3.131034374237,0.010558
5511,3.158773422241,-0.017181
5512,3.148766279221,-0.007174
5513,3.149646282196,-0.008054
5514,3.160681962967,-0.019089
5515,3.148504018784,-0.006911
5516,3.155910015106,-0.014317
5517,3.175638914108,-0.034046
5518,3.151866674423,-0.010274
5519,3.134625911713,0.006967
5520,3.102898597717,0.038694
5521,3.192175388336,-0.050583
5522,3.112640380859,0.028952
5523,3.164946556091,-0.023354
5524,3.147719144821,-0.006126
5525,3.172488689423,-0.030896
5526,3.126312017441,0.015281
5527,3.185815095901,-0.044222
5528,3.138205528259,0.003387
5529,3.125339031219,0.016254
5530,3.132007122040,0.009586
5531,3.167600870132,-0.026008
5532,3.160520553589,-0.018928
5533,3.168624639511,-0.027032
5534,3.157932758331,-0.016340
5535,3.129178047180,0.012415
5536,3.149566411972,-0.007974
5537,3.177894115448,-0.036301
5538,3.146262168884,-0.004670
5539,3.118252277374,0.023340
5540,3.165343046188,-0.023750
5541,3.116405010223,0.025188
5542,3.156261205673,-0.014669
5543,3.130434751511,0.011158
5544,3.133477687836,0.008115
5545,3.101893663406,0.039699
5546,3.144608736038,-0.003016
5547,3.136109590530,0.005483
5548,3.153568744659,-0.011976
5549,3.160929918289,-0.019337
5550,3.145946025848,-0.004353
5551,3.138893842697,0.002699
5552,3.074207544327,0.067385
5553,3.137042999268,0.004550
5554,3.138638734818,0.002954
5555,3.123672485352,0.017920
5556,3.129589557648,0.012003
5557,3.188771009445,-0.047178
5558,3.160129547119,-0.018537
5559,3.195538759232,-0.053946
5560,3.114388465881,0.027204
5561,3.100881099701,0.040712
5562,3.147069454193,-0.005477
5563,3.158008337021,-0.016416
5564,3.137311220169,0.004281
5565,3.155435800552,-0.013843
5566,3.148401021957,-0.006808
5567,3.157176256180,-0.015584
5568,3.168103456497,-0.026511
5569,3.159633636475,-0.018041
5570,3.128904819489,0.012688
5571,3.131215333939,0.010377
5572,3.158650398254,-0.017058
5573,3.151623964310,-0.010031
5574,3.143164634705,-0.001572
5575,3.151210784912,-0.009618
5576,3.176470518112,-0.034878
5577,3.129998207092,0.011594
5578,3.148798942566,-0.007206
5579,3.143215656281,-0.001623
5580,3.131182909012,0.010410
5581,3.090485572815,0.051107
5582,3.142242908478,-0.000650
5583,3.144546031952,-0.002953
5584,3.151146173477,-0.009554
5585,3.111190795898,0.030402
5586,3.150733947754,-0.009141
5587,3.155181646347,-0.013589
5588,3.142448186874,-0.000856
5589,3.101807117462,0.039786
5590,3.119141340256,0.022451
5591,3.137184858322,0.004408
5592,3.095851182938,0.045741
5593,3.150366544724,-0.008774
5594,3.134787321091,0.006805
5595,3.143521070480,-0.001928
5596,3.131522417068,0.010070
5597,3.158835172653,-0.017243
5598,3.121829271317,0.019763
5599,3.121986150742,0.019607
5600,3.135714292526,0.005878
5601,3.163720846176,-0.022128
5602,3.162441968918,-0.020849
5603,3.121185064316,0.020408
5604,3.117059230804,0.024533
5605,3.149330854416,-0.007738
5606,3.150909662247,-0.009317
5607,3.170322895050,-0.028730
5608,3.136947154999,0.004645
5609,3.154929637909,-0.013337
5610,3.125133752823,0.016459
5611,3.138121604919,0.003471
5612,3.124019861221,0.017573
5613,3.137716054916,0.003877
5614,3.135732173920,0.005860
5615,3.160819292068,-0.019227
5616,3.132478713989,0.009114
5617,3.134769439697,0.006823
5618,3.112139463425,0.029453
5619,3.137924909592,0.003668
5620,3.203558683395,-0.061966
5621,3.136096715927,0.005496
5622,3.145499706268,-0.003907
5623,3.139249563217,0.002343
5624,3.133712768555,0.007880
5625,3.152355670929,-0.010763
5626,3.173835754395,-0.032243
5627,3.149813413620,-0.008221
5628,3.090973615646,0.050619
5629,3.117427587509,0.024165
5630,3.158081769943,-0.016489
5631,3.146865606308,-0.005273
5632,3.125710248947,0.015882
5633,3.123024940491,0.018568
5634,3.153709650040,-0.012117
5635,3.133274078369,0.008319
5636,3.083037614822,0.058555
5637,3.114422559738,0.027170
5638,3.152891159058,-0.011299
5639,3.197020769119,-0.055428
5640,3.138297796249,0.003295
5641,3.113632440567,0.027960
5642,3.116625308990,0.024967
5643,3.133085250854,0.008507
5644,3.165131092072,-0.023538
5645,3.102922916412,0.038670
5646,3.116542577744,0.025050
5647,3.115282535553,0.026310
5648,3.157932043076,-0.016339
5649,3.109930992126,0.031662
5650,3.152566432953,-0.010974
5651,3.156255483627,-0.014663
5652,3.128096342087,0.013496
5653,3.115513801575,0.026079
5654,3.140431642532,0.001161
5655,3.129266023636,0.012327
5656,3.113154172897,0.028438
5657,3.116846323013,0.024746
5658,3.129020929337,0.012572
5659,3.127054214478,0.014538
5660,3.141342639923,0.000250
5661,3.170464515686,-0.028872
5662,3.150123596191,-0.008531
5663,3.151686429977,-0.010094
5664,3.149717569351,-0.008125
5665,3.163989305496,-0.022397
5666,3.178256273270,-0.036664
5667,3.134639024734,0.006954
5668,3.133380413055,0.008212
5669,3.125066041946,0.016527
5670,3.136507987976,0.005085
5671,3.105625152588,0.035968
5672,3.173483848572,-0.031891
5673,3.133439064026,0.008154
5674,3.142756462097,-0.001164
5675,3.129515409470,0.012077
5676,3.146582126617,-0.004989
5677,3.105161190033,0.036431
5678,3.141951322556,-0.000359
5679,3.152667760849,-0.011075
5680,3.146478891373,-0.004886
5681,3.107199430466,0.034393
5682,3.148891210556,-0.007299
5683,3.144817829132,-0.003225
5684,3.152709245682,-0.011117
5685,3.152858495712,-0.011266
5686,3.182553529739,-0.040961
5687,3.119395017624,0.022198
5688,3.117440223694,0.024152
5689,3.143610477448,-0.002018
5690,3.126889228821,0.014703
5691,3.125637054443,0.015956
5692,3.148278236389,-0.006686
5693,3.151238441467,-0.009646
5694,3.157007455826,-0.015415
5695,3.133274793625,0.008318
5696,3.174157381058,-0.032565
5697,3.143408775330,-0.001816
5698,3.161109209061,-0.019517
5699,3.127566337585,0.014026
5700,3.141754388809,-0.000162
5701,3.156639099121,-0.015046
5702,3.176429271698,-0.034837
5703,3.145712852478,-0.004120
5704,3.148667573929,-0.007075
5705,3.176161289215,-0.034569
5706,3.117420196533,0.024172
5707,3.173646450043,-0.032054
5708,3.111422538757,0.030170
5709,3.148011922836,-0.006419
5710,3.129246950150,0.012346
5711,3.132200956345,0.009392
5712,3.152661085129,-0.011068
5713,3.152809381485,-0.011217
5714,3.142457008362,-0.000864
5715,3.162904739380,-0.021312
5716,3.118964195251,0.022628
5717,3.155501127243,-0.013908
5718,3.149353027344,-0.007760
5719,3.153698205948,-0.012106
5720,3.126573324203,0.015019
5721,3.129522800446,0.012070
5722,3.173715591431,-0.032123
5723,3.120041847229,0.021551
5724,3.146051645279,-0.004459
5725,3.134323120117,0.007270
5726,3.126790046692,0.014803
5727,3.143705368042,-0.002113
5728,3.149441242218,-0.007849
5729,3.127945423126,0.013647
5730,3.094589948654,0.047003
5731,3.168731451035,-0.027139
5732,3.156315326691,-0.014723
5733,3.164137363434,-0.022545
5734,3.163585662842,-0.021993
5735,3.097471714020,0.044121
5736,3.142956733704,-0.001364
5737,3.117308616638,0.024284
5738,3.135587215424,0.006005
5739,3.121798276901,0.019794
5740,3.153310060501,-0.011717
5741,3.143703222275,-0.002111
5742,3.155694961548,-0.014102
5743,3.134946823120,0.006646
5744,3.139275789261,0.002317
5745,3.143603086472,-0.002010
5746,3.125652551651,0.015940
5747,3.136940956116,0.004652
5748,3.160055637360,-0.018463
5749,3.135154008865,0.006439
5750,3.144347906113,-0.002755
5751,3.115979909897,0.025613
5752,3.143949985504,-0.002357
5753,3.154528141022,-0.012935
5754,3.126868247986,0.014724
5755,3.128410100937,0.013183
5756,3.136900663376,0.004692
5757,3.145388126373,-0.003795
5758,3.174713373184,-0.033121
5759,3.162354469299,-0.020762
5760,3.165972232819,-0.024380
5761,3.120985984802,0.020607
5762,3.156542778015,-0.014950
5763,3.151830673218,-0.010238
5764,3.141568422318,0.000024
5765,3.136166572571,0.005426
5766,3.103711366653,0.037881
5767,3.159354925156,-0.017762
5768,3.120665788651,0.020927
5769,3.129138469696,0.012454
5770,3.112651586533,0.028941
5771,3.119736671448,0.021856
5772,3.136521100998,0.005072
5773,3.120041608810,0.021551
5774,3.154832124710,-0.013239
5775,3.157056331635,-0.015464
5776,3.151662111282,-0.010069
5777,3.143500089645,-0.001907
5778,3.136725425720,0.004867
5779,3.139643430710,0.001949
5780,3.132179975510,0.009413
5781,3.117799758911,0.023793
5782,3.129021167755,0.012571
5783,3.142313718796,-0.000721
